author,dt,link,line,支持走向,sampled
EraKing     ,2016-11-24,https://www.ptt.cc/bbs/Stock/M.1479971109.A.935.html,:提供美國職缺50人。川普:這樣就不算跳票了,-1,0
durg        ,2016-11-24,https://www.ptt.cc/bbs/Stock/M.1479984348.A.D8D.html,:川普似乎是認為品管或最終組裝測試這些工作，應該留,0,0
durg        ,2016-11-24,https://www.ptt.cc/bbs/Stock/M.1479984348.A.D8D.html,:原本搞tpp，是要給越南，印尼做。現在川普想拿回去,0,0
obov        ,2016-11-24,https://www.ptt.cc/bbs/Stock/M.1479984348.A.D8D.html,:川普讓科技業嚇到閃尿有很多原因,-1,0
westwet     ,2016-11-24,https://www.ptt.cc/bbs/Stock/M.1479984348.A.D8D.html,:再分析一下投川普or柯希的族群與產業，很吻合,0,0
durg        ,2016-11-24,https://www.ptt.cc/bbs/Stock/M.1479984348.A.D8D.html,:用這套理論解釋的話，川普會被美國鄉鎮白人支持就,0,0
durg        ,2016-11-24,https://www.ptt.cc/bbs/Stock/M.1479984348.A.D8D.html,:就是生產鏈末端需要人力，川普才要美國財團把末端,0,0
durg        ,2016-11-24,https://www.ptt.cc/bbs/Stock/M.1479984348.A.D8D.html,:川普若把末端生產移回美國，那台灣電子業肯定首當,0,0
firejack    ,2016-11-24,https://www.ptt.cc/bbs/Stock/M.1479984348.A.D8D.html,:這樣看起來，川普根本美國救世主啊,1,1
lariat      ,2016-11-24,https://www.ptt.cc/bbs/Stock/M.1479984348.A.D8D.html,:很有意思川普不是笨蛋,1,0
materu      ,2016-11-24,https://www.ptt.cc/bbs/Stock/M.1479984348.A.D8D.html,:難得看到推文沒有在妖魔化川普，差點哭出來,1,0
mqqm        ,2016-11-24,https://www.ptt.cc/bbs/Stock/M.1479984348.A.D8D.html,:蘋果表示：如果川普下台後，那我要吃什麼..,0,0
shihchinlun ,2016-11-24,https://www.ptt.cc/bbs/Stock/M.1479984348.A.D8D.html,:你從零開始蓋一個廠到拉機台試產量產完，川普任期,0,0
westwet     ,2016-11-24,https://www.ptt.cc/bbs/Stock/M.1479984348.A.D8D.html,:要是川普任內真的給這玩法，川普下台後阿婆就能當新,0,0
njnjy       ,2016-11-25,https://www.ptt.cc/bbs/Stock/M.1480010656.A.48E.html,:川普94狂,0,1
giantwinter ,2016-11-25,https://www.ptt.cc/bbs/Stock/M.1480010656.A.48E.html,:川普川普,0,0
richjf      ,2016-11-25,https://www.ptt.cc/bbs/Stock/M.1480010656.A.48E.html,:川普就是神,1,0
call5566me  ,2016-11-25,https://www.ptt.cc/bbs/Stock/M.1480033803.A.FC8.html,:難道4川普要來開銀行嗎qqqqq,0,0
f204137     ,2016-11-25,https://www.ptt.cc/bbs/Stock/M.1480033803.A.FC8.html,:川普給你們的陰影這麼大嘛~,0,0
f204137     ,2016-11-25,https://www.ptt.cc/bbs/Stock/M.1480033803.A.FC8.html,:你們繼續活在川普的陰影吧@@,0,0
netherstar  ,2016-11-25,https://www.ptt.cc/bbs/Stock/M.1480033803.A.FC8.html,:晚點來看老孔反應一路看空到川普那時讓他高興一下,-1,0
gg889g8     ,2016-11-25,https://www.ptt.cc/bbs/Stock/M.1480033803.A.FC8.html,:川普滿萌的,1,0
CTC0115     ,2016-11-25,https://www.ptt.cc/bbs/Stock/M.1480053603.A.ABC.html,:川普超猛道瓊持續創新高,1,0
Kunoichi    ,2016-11-25,https://www.ptt.cc/bbs/Stock/M.1480053603.A.ABC.html,:電子彈很弱是因為川普的影響吧正在風頭上,-1,0
zesonpso    ,2016-11-25,https://www.ptt.cc/bbs/Stock/M.1480053603.A.ABC.html,:川普照片這個好笑,0,0
reon        ,2016-11-26,https://www.ptt.cc/bbs/Stock/M.1480118452.A.564.html,:川普人家可是很推的XDD,1,0
soyghcg     ,2016-11-26,https://www.ptt.cc/bbs/Stock/M.1480118452.A.564.html,:政府應該被革命了，川普上台就是QE導致結果之一,0,0
KEVIN14752  ,2016-11-26,https://www.ptt.cc/bbs/Stock/M.1480118452.A.564.html,:你怎不自己判斷？全世界的人都知道川普上的那天會,0,1
Heavenle    ,2016-11-28,https://www.ptt.cc/bbs/Stock/M.1480304437.A.FF8.html,:川普若提出租稅優惠可以掩蓋成本的話就難說了！,0,0
qoomaily    ,2016-11-28,https://www.ptt.cc/bbs/Stock/M.1480304437.A.FF8.html,:還好我不相信川普,-1,1
trusti      ,2016-11-28,https://www.ptt.cc/bbs/Stock/M.1480304437.A.FF8.html,:川普哪是狂人啊，媒體才狂吧,1,1
becksue26   ,2016-11-28,https://www.ptt.cc/bbs/Stock/M.1480304437.A.FF8.html,:研究公司：英國不會脫歐，川普不會當選…,0,0
fjtc12      ,2016-11-28,https://www.ptt.cc/bbs/Stock/M.1480304437.A.FF8.html,:川普是狂人他硬要搬也難講,0,0
f204137     ,2016-11-28,https://www.ptt.cc/bbs/Stock/M.1480312803.A.DFE.html,:脫歐跟川普都有進場加碼啊現在又回2成資金啦,0,1
nemies      ,2016-11-28,https://www.ptt.cc/bbs/Stock/M.1480312803.A.DFE.html,:原來希拉蕊才是真正的黑天鵝,1,0
cindycincia ,2016-11-28,https://www.ptt.cc/bbs/Stock/M.1480312803.A.DFE.html,:川普根本f姊貴人,0,0
f204137     ,2016-11-28,https://www.ptt.cc/bbs/Stock/M.1480312803.A.DFE.html,:川普當選後的美股k線真的屌,0,0
leafinfree  ,2016-11-28,https://www.ptt.cc/bbs/Stock/M.1480337765.A.5B5.html,:沙國怕美國頁岩油再起？川普表示：,0,1
tom77588    ,2016-11-28,https://www.ptt.cc/bbs/Stock/M.1480337765.A.5B5.html,:別傻了，川普完全不相信氣候變遷的存在，國內頁岩油,0,0
Kunoichi    ,2016-11-29,https://www.ptt.cc/bbs/Stock/M.1480379404.A.49A.html,:川普當選那天吃筍換持股終於等到嗆司了,0,0
cindycincia ,2016-11-29,https://www.ptt.cc/bbs/Stock/M.1480379404.A.49A.html,:川普當選後台股根本活過來了?,1,0
horse7      ,2016-11-29,https://www.ptt.cc/bbs/Stock/M.1480379404.A.49A.html,:原來密西根驗票已確認川普當選~這假議提可以結束了,0,1
septemberki ,2016-11-29,https://www.ptt.cc/bbs/Stock/M.1480379404.A.49A.html,:18000太誇張6000的確有人在喊但我還是覺得川普是,0,0
gorhow      ,2016-11-29,https://www.ptt.cc/bbs/Stock/M.1480399203.A.552.html,:這波從川普當選那天到現在a50跟ETF都賺翻了,1,0
abobstar    ,2016-11-30,https://www.ptt.cc/bbs/Stock/M.1480465803.A.30E.html,:這個月要感謝一下川普,1,1
cindycincia ,2016-11-30,https://www.ptt.cc/bbs/Stock/M.1480465803.A.30E.html,:川普後根本賺翻,1,0
roberchu    ,2016-11-30,https://www.ptt.cc/bbs/Stock/M.1480478399.A.7F2.html,:順便川普也關一關全世界都影響欸XD,0,0
f204137     ,2016-11-30,https://www.ptt.cc/bbs/Stock/M.1480485602.A.B97.html,:你們都不喜番川普我喜番就夠了~,1,0
Kunoichi    ,2016-11-30,https://www.ptt.cc/bbs/Stock/M.1480485602.A.B97.html,:今天收盤剛好越過川普當選那天的開盤,1,1
u770114     ,2016-11-30,https://www.ptt.cc/bbs/Stock/M.1480485602.A.B97.html,:川普交通部長是華人,0,0
c902112     ,2016-12-01,https://www.ptt.cc/bbs/Stock/M.1480572003.A.EEC.html,:不脫歐漲，脫歐蹲低後漲，川普當選漲，升息漲，不,1,0
gmailsucks  ,2016-12-01,https://www.ptt.cc/bbs/Stock/M.1480572003.A.EEC.html,:川普有出來說話？,0,0
peter7944   ,2016-12-01,https://www.ptt.cc/bbs/Stock/M.1480572003.A.EEC.html,:可是我做空一天就賺一百萬了欸我愛川普～,0,0
tsgd        ,2016-12-01,https://www.ptt.cc/bbs/Stock/M.1480572003.A.EEC.html,:川普上台能源跟金融是一定要的,1,0
u770114     ,2016-12-01,https://www.ptt.cc/bbs/Stock/M.1480572003.A.EEC.html,:川普提名高盛銀行家為財政部長,0,0
bole        ,2016-12-01,https://www.ptt.cc/bbs/Stock/M.1480575264.A.773.html,:川普都要扶植國內的油了誰管OPEC,0,0
Kunoichi    ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480617327.A.69F.html,:利率如果是機動那川普上台後鬆綁銀行業賣邪惡產品,0,0
Sueo        ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480617327.A.69F.html,:現在有很多債券價格比川普當選前便宜非常多,0,0
edcxz       ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480639175.A.ACF.html,:趨勢是被川普嚇到...所以不是偏空就是不敢玩,-1,1
septemberki ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480639175.A.ACF.html,:英國脫歐川普不要TPP不覺得世界在改變是一種趨,0,0
f204137     ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480639175.A.ACF.html,:半導體展望比你川普當選還重要懂嘛,0,1
allen0080   ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480639175.A.ACF.html,:大家以經被脫歐跟川普天鵝慣了~對義大利表示無感,0,0
cuteVictor  ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480640969.A.544.html,:川普概念股,0,0
goodkilua   ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480658472.A.18A.html,:被川普大棒棒洗掉惹,0,0
protoss     ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480658472.A.18A.html,:當初看壞川普...沒想到這麼嗆...,1,0
Sueo        ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480658472.A.18A.html,:非農也太好看了吧?川普當選大家都有了工作,1,0
f204137     ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480658472.A.18A.html,:BB值陰影不會像川普當選一樣馬上消失~,0,0
peter7944   ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480658472.A.18A.html,:噗那是川普勝選那天的單啦12倍>_<*,0,0
peter7944   ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480658472.A.18A.html,:我的18萬P被川普吞噬了.....,0,0
roberchu    ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480658472.A.18A.html,:一睡醒看到坦克要去川普了,0,0
u770114     ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480658472.A.18A.html,:釣魚要跟川普學阿,0,0
wwf1310     ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480658472.A.18A.html,:川普枇杷膏,0,0
alfielaw    ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480686326.A.98F.html,:會不會太樂觀了啊？台股連川普當選當天最高9296都,-1,0
obov        ,2016-12-02,https://www.ptt.cc/bbs/Stock/M.1480686753.A.CDB.html,:川普+共和黨跟普丁的雙簧喇,0,0
turnpoint   ,2016-12-03,https://www.ptt.cc/bbs/Stock/M.1480728695.A.4CB.html,:川普根本不在乎環保啊，而且油商是共和黨鐵票，他,0,1
cerwvk      ,2016-12-03,https://www.ptt.cc/bbs/Stock/M.1480773670.A.F58.html,:川普新政有方向且招招中的...呵呵.,1,0
joshua781021,2016-12-03,https://www.ptt.cc/bbs/Stock/M.1480773670.A.F58.html,:看到川普我只看到可憐的煤礦工人被騙了XD,0,0
luoren      ,2016-12-03,https://www.ptt.cc/bbs/Stock/M.1480773670.A.F58.html,:川普新政有方向且招招中的?還沒上任耶==,1,0
richaad     ,2016-12-03,https://www.ptt.cc/bbs/Stock/M.1480773670.A.F58.html,:搞休假跟同志議題，跟川普通個電話就高潮了，這款政,0,1
zhi5566     ,2016-12-03,https://www.ptt.cc/bbs/Stock/M.1480773670.A.F58.html,:最好笑的是川普都還沒上任就認定他會成功到時失,0,0
erotic      ,2016-12-04,https://www.ptt.cc/bbs/Stock/M.1480843019.A.D93.html,:誰管義大利啊，全世界在等美國升息、川普就任,0,0
tangolosss  ,2016-12-04,https://www.ptt.cc/bbs/Stock/M.1480843019.A.D93.html,:全世界又要噴出惹川普噴脫歐噴只要是黑天鵝就噴,0,0
arains      ,2016-12-04,https://www.ptt.cc/bbs/Stock/M.1480843019.A.D93.html,:經歷過英脫歐川普逆轉還有更大隻的鵝嬤,0,1
gg889g8     ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:大媽很多人希望川普上還罵挺希的現在應該很好笑,0,0
gg889g8     ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:川普下面的人不少對台友好跟鷹派@o@,0,0
gg889g8     ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:川普這樣民主黨跟一些媒體應該很崩潰XD,0,0
gg889g8     ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:不過川普這一連串應該是都計劃好的不是放砲,0,0
septemberki ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:川普沒當選之前或許會但上禮拜確定日期後上證不,0,0
septemberki ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:所以在川普不知道是否真要跟中國在經濟上槓起來時,0,1
septemberki ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:不是中國要不要是川普會不會,0,0
septemberki ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:想當初中國人可是一面倒的支持川普而討厭希拉蕊的,0,0
septemberki ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:美國已經讓中國坐大了在川普之前不要讓中國生氣,0,0
septemberki ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:是有注意到普丁一直在對川普示好但普丁會背叛中國,0,1
sppray      ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:大陸不會跟川普硬幹，會讓川普被捧高再重重摔落,0,0
sppray      ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:陸至少在川普上任三個月內龜著不動作,0,1
stanleyplus ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:川普那根過不去就要再修正一次,0,0
Sueo        ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:9月妹看過臥虎那本書沒?那是川普顧問寫的對中戰略,0,0
Sueo        ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:看看川普願不願意用敘利亞換普丁制衡,0,0
tsgd        ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:還有川普現在還不是總統就任後如果繼續這麼說那就,0,0
Sueo        ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:川普：中國操縱貨幣、南海擴軍有問過我們嗎？,0,0
abc55643    ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:川普助攻台股噴噴,1,0
chiy16      ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:你看川普概念股(美元走強)1527噴噴你哥爽歪歪,0,0
fgdgd       ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:川普+小英通電話讓陸股心碎崩了1%,0,1
gg889g8     ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:[新聞]川普再推文嗆中國：中國政策也沒先問美國,0,0
MoneyDay5566,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:...................川普神助攻台股上證雙崩崩,-1,0
septemberki ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:大媽真的是川普當選後我就由多轉中性看待了,0,1
septemberki ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:川普真的是越來越酷了,0,0
sppray      ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480897802.A.216.html,:美國大選前一堆唾棄川普的，現在開始找理由愛川普，,0,1
fgdgd       ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480917602.A.F24.html,:川普川普得第一台股最大黑手~~~~,0,0
onit        ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480917602.A.F24.html,:多軍都提前開party了雖然這讓我想的希拉蕊陣營的,1,0
fgdgd       ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480917602.A.F24.html,:感謝川普義大利逃出來的資金通通跑來台股避險啦~~,1,0
gg889g8     ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480917602.A.F24.html,:[新聞]被川普狂嗆中國外交部發言人：不做任何猜測,0,1
Kunoichi    ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480917602.A.F24.html,:XD川普真是神煩...跟脫歐那時候感覺還是有差,0,0
Lans1002    ,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480917602.A.F24.html,:被川普黑天鵝干擾了一下進度被拖到,0,0
studentkeich,2016-12-05,https://www.ptt.cc/bbs/Stock/M.1480930305.A.6D4.html,:之前川普那時到107沒買,0,0
zxasqw0246  ,2016-12-06,https://www.ptt.cc/bbs/Stock/M.1480956590.A.5D2.html,:川普那一波不是對美國藥品有利嗎？,1,0
stanleyplus ,2016-12-06,https://www.ptt.cc/bbs/Stock/M.1480984202.A.AF3.html,:一次攻川普綠棒棒沒這麼容易,0,1
Sueo        ,2016-12-06,https://www.ptt.cc/bbs/Stock/M.1480984202.A.AF3.html,:[新聞]川普經濟顧問:不在乎中國玻璃心碎滿地,0,0
abc55643    ,2016-12-06,https://www.ptt.cc/bbs/Stock/M.1480984202.A.AF3.html,:川普助攻台股噴噴426崩潰,0,0
fgdgd       ,2016-12-06,https://www.ptt.cc/bbs/Stock/M.1480984202.A.AF3.html,:資金跑來台股是因為川普提到台灣的關係哈哈,1,1
goddarn     ,2016-12-06,https://www.ptt.cc/bbs/Stock/M.1480984202.A.AF3.html,:川普的顧問和他同個性呀節目上直接飆髒話,0,1
gg889g8     ,2016-12-06,https://www.ptt.cc/bbs/Stock/M.1481004002.A.B69.html,:川普連續技猛發,0,0
septemberki ,2016-12-06,https://www.ptt.cc/bbs/Stock/M.1481004002.A.B69.html,:日本軟銀孫正義要在美國投資500億美元川普真的狂,1,0
gg889g8     ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481070831.A.A8E.html,:[新聞]普丁稱川普為聰明人力挺與台灣通話之爭議,0,0
gg889g8     ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481070831.A.A8E.html,:連布丁都.................川普秋喔,0,0
gg889g8     ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481070831.A.A8E.html,:鴻海最近也是要去美國挺川普惹嗎,1,0
gg889g8     ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481070831.A.A8E.html,:布丁跟川普在打啪思有人要抖惹...........,0,0
septemberki ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481070831.A.A8E.html,:航空我也是跳過但會不會因為川普大家都想來台灣,0,1
Justisaac   ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481090405.A.F19.html,:川普真是討厭XD,0,0
Justisaac   ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481090405.A.F19.html,:我有預計升息後會噴噴結果被川普拉前了神煩,0,0
c902112     ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481090405.A.F19.html,:川普黑天鵝,-1,0
f204137     ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481090405.A.F19.html,:從川普黨選的第一天你們就沒看到它的好~,-1,0
f204137     ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481090405.A.F19.html,:川普的好你們真的懂?,1,0
f204137     ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481090405.A.F19.html,:一堆活在川普陰影der台美通話已經嚇死他們惹,0,0
gg889g8     ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481090405.A.F19.html,:看川普會不會派F35巡田水嗎XD,0,0
okah        ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481090405.A.F19.html,:米股跟川普ㄧ樣瘋,1,0
snake79715  ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481090405.A.F19.html,:川普當選還有人不看美股做台股？,0,1
taruru      ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481090405.A.F19.html,:川普一喊話生技又全趴了，選完的慶祝行情快全吐回去,-1,0
u770114     ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481090405.A.F19.html,:川普要對美聯儲大換血～,0,1
njnjy       ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481110594.A.25E.html,:川普當選那天不就有千億的量嗎,0,0
eemail      ,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481120534.A.DF0.html,:川普推文有利台股不是沒梗而是爛梗還好意思說別人,0,1
f204137     ,2016-12-08,https://www.ptt.cc/bbs/Stock/M.1481157002.A.3FB.html,:還活在營收衰退的陰影跟川普是沒兩樣der,0,0
gg889g8     ,2016-12-08,https://www.ptt.cc/bbs/Stock/M.1481157002.A.3FB.html,:[新聞]與川普通話後杜特蒂:我感到自己像個聖人,0,0
Boyzone     ,2016-12-08,https://www.ptt.cc/bbs/Stock/M.1481157002.A.3FB.html,:川普選後的行情沒人可以想像是這麼無極限,0,1
topboss     ,2016-12-08,https://www.ptt.cc/bbs/Stock/M.1481176803.A.F41.html,:川普上任後台股這波應該會上萬點吧~想到就興奮~,1,1
chiy16      ,2016-12-08,https://www.ptt.cc/bbs/Stock/M.1481176803.A.F41.html,:今天新台幣真的滿強的川普之友=外資之友,1,0
